Sample,Sample_Name,Source,Label,type,alpha-pinene,beta-pinene,myrcene,alpha-phellandrene,delta-3-carene,ocimene,gamma-terpinene,terpinolene*,linalool,limonene*,fenchol,sabinene hydrate*,camphor,borneol,terpineol,unidentified compound 1,delta-guaiene*,caryophyllene,alpha-humulene,gamma-cadinene*,eudesma*,unidentified compound 2,alpha-guaiene*,gamma-selinene*,gurjunen*,caryophyllene oxide,bergamotene*,farnesene,aromadendrene,gamma-elemene*,guaiol*,gamma-eudesmol*,beta-eudesmol,alpha-bisabolol,THC,CBG,CBC,THCV,CBD,CBGM*,chemical total,monoterpenes,sesquiterpenes,cannabinoids,alpha-pinene norm,beta-pinene norm,myrcene norm,alpha-phellandrene norm,delta-3-carene norm,ocimene norm,gamma-terpinene norm,terpinolene* norm,linalool norm,limonene* norm,fenchol norm,sabinene hydrate* norm,camphor norm,borneol norm,terpineol norm,unidentified compund 1 norm,delta-guaiene* norm,caryophyllene norm,alpha-humulene norm,gamma-cadinene* norm,eudesma* norm,unidentified compound 2 norm,alpha-guaiene* norm,gamma-selinene* norm,gurjunen* norm,caryophyllene oxide norm,bergamotene* norm,farnesene norm,aromadendrene norm,gamma-elemene* norm,guaiol* norm,gamma-eudesmol* norm,beta-eudesmol norm,alpha-bisabolol norm,THC norm,CBG norm,CBC norm,THCV norm,CBD norm,CBGM* norm
214,AV7,Bedrocan,s,1,2.139745484,0.948991283,0.306712824,0,0,0,0,0,0,0,0,0,0,0,0.144333125,0,0,1.074429921,0.374364043,0,0,0,0.460470844,0.164722226,0,0,0,0.872269243,0,0,0,0,0,0,18.84374627,0.490856533,1.890299221,1.545645105,0,0,29.25658612,3.539782716,2.946256277,22.77054713,0.60448498,0.268093089,0.086647359,0,0,0,0,0,0,0,0,0,0,0,0.040774572,0,0,0.364676328,0.127064317,0,0,0,0.156290153,0.055908995,0,0,0,0.296060207,0,0,0,0,0,0,0.827549121,0.021556642,0.083015099,0.067879138,0,0
215,Q,Bedrocan,h,3,1.732746679,0.457483219,2.381380454,0,0,0.900662896,0,0,0,0.147691154,0,0,0,0,0.201736593,0.153247939,0,1.042706762,0.231726899,0,0,0,0.160723,0.272848919,0,0,0,0.31768092,0,0,0,0,0,0,25.3508123,2.929863274,4.323670782,0.396225192,37.89070772,0.507441505,79.39935621,5.821700994,2.178934437,71.39872077,0.297635808,0.078582397,0.409052347,0,0,0.154707859,0,0,0,0.025369072,0,0,0,0,0.034652517,0.070331597,0,0.47853976,0.106348725,0,0,0,0.073762201,0.125221261,0,0,0,0.145796456,0,0,0,0,0,0,0.355059755,0.041035235,0.060556698,0.005549472,0.530691689,0.007107151
216,AE,Bedrocan,h,3,0,0.154591997,0.25528429,0,0,0.528480312,0,0.14378738,0,0.176160104,0,0,0,0,0.150976749,0,0,0.805611465,0.193975898,0,0,0,0,0,0,0,0,0,0,0.253732999,0.358158583,0.290985181,0.302109633,0,27.37202067,0.770021325,2.358576695,0.14565719,0.177047996,0.30526585,34.74244432,1.409280831,2.204573759,31.12858973,0,0.109695664,0.181145081,0,0,0.375,0,0.102028905,0,0.125,0,0,0,0,0.10713035,0,0,0.365427313,0.087987937,0,0,0,0,0,0,0,0,0,0,0.115093903,0.162461601,0.131991583,0.137037662,0,0.879320936,0.024736788,0.075768826,0.004679209,0.005687633,0.009806607
217,BD2,Bedrocan,s,1,0,0,3.317179535,0,0,0,0,0,0.197635431,0,0,0,0,0,0.323397739,0.287071962,0,0.361640328,0,0,0,0,0,0.149136732,0,0,0,0.264798928,0,0,0,0,0,0,41.78259846,0.578919521,2.364730225,3.058077049,0.162935597,0,52.84812151,3.838212705,1.06264795,47.94726085,0,0,0.864251095,0,0,0,0,0,0.051491527,0,0,0,0,0,0.084257378,0.270147759,0,0.340319979,0,0,0,0,0,0.14034444,0,0,0,0.249187822,0,0,0,0,0,0,0.871428268,0.01207409,0.049319402,0.063780016,0.003398225,0
218,G2,Bedrocan,s,1,0.866555646,0.502229681,3.776184429,0,0,2.048015329,0,0.206800457,0.256001916,0.295355734,0,0,0,0,0.576068615,0.306469697,0,1.537437889,0.469940535,0,0,0,0.270729513,0.255385061,0,0,0,0.454672328,0.301151558,0,0,0,0.229861804,0,114.1878864,9.685096089,2.393919725,0.641277242,0.427423627,0,139.6884633,8.527211808,3.825648384,127.3356031,0.10162239,0.058897292,0.442839291,0,0,0.240174089,0,0.024251826,0.030021761,0.034636847,0,0,0,0,0.067556504,0.080109217,0,0.401876423,0.122839448,0,0,0,0.070766962,0.06675602,0,0,0,0.118848436,0.07871909,0,0,0,0.060084404,0,0.896747521,0.076059608,0.018800082,0.005036119,0.00335667,0
219,BB3,Bedrocan,h,3,0,0,0.212026069,0,0,0.331469731,0,0,0,0.180938149,0,0,0,0,0.365964423,0.322877855,0,0.72156999,0.081542199,0,0,0,0.245977949,0,0,0,0,0.481319959,0,0,0,0,0,0,21.73219858,0.810607085,3.439730347,0,0,0.224024717,29.15024705,1.090398372,1.853287952,26.20656073,0,0,0.194448263,0,0,0.303989569,0,0,0,0.165937655,0,0,0,0,0.335624513,0.174218936,0,0.389345859,0.043998667,0,0,0,0.132725165,0,0,0,0,0.259711373,0,0,0,0,0,0,0.829265572,0.030931456,0.13125455,0,0,0.008548421
220,AW4,Bedrocan,i,5,0.340874372,0.666244714,5.815409682,0,0,0,0,0,0.356358187,3.41900427,0.356370315,0.273727978,0,0,0.58360642,0.273723936,0,1.678518334,0.428667199,0,0.377024835,0,0,0.377020792,0,0,0,0,0,0.304715823,1.032932182,0.960627212,0.785033472,0.898643439,66.6453119,1.988376562,7.411334192,0,65.41651956,0.377012707,160.7670581,11.81159594,7.116907223,141.8385549,0.028859298,0.056405986,0.492347496,0,0,0,0,0,0.030170198,0.289461669,0.030171225,0.023174513,0,0,0.049409616,0.03846108,0,0.235849405,0.060232231,0,0.052975938,0,0,0.05297537,0,0,0,0,0,0.042815764,0.145137789,0.134978184,0.110305424,0.126268815,0.469867392,0.01401859,0.052251901,0,0.461204075,0.002658041
221,AG,Bedrocan,h,3,2.071405971,1.060951031,4.792326651,0,0,0.252658161,0,0,0.191280552,1.367767998,0,0,0,0,0.303189794,0.165996965,0,1.357099726,0.5161623,0.176842942,0.227374575,0,0,0.270722944,0,0,0,0,0.389779908,0.317520779,0,0.241776643,0.20568262,0.277941748,104.3813597,3.179865661,1.555990035,0.52352327,0.512570669,0,124.3397906,10.03958016,4.14690115,110.1533093,0.206323964,0.105676833,0.477343333,0,0,0.025166208,0,0,0.019052644,0.136237569,0,0,0,0,0.030199449,0.040029159,0,0.327256348,0.124469401,0.0426446,0.054829996,0,0,0.065283192,0,0,0,0,0.093993055,0.076568206,0,0.058302967,0.049599113,0.067023963,0.947600761,0.028867636,0.014125677,0.004752679,0.004653248,0
222,AL,Bedrocan,h,3,1.28982516,0.766714408,4.574004345,0,0,0,0,0,0.193442351,1.200195949,0,0,0,0,0.222105954,0.07128933,0,1.092670471,0.419186708,0.200497349,0.21482915,0,0.211412555,0.225707388,0.150483915,0,0,0.329594465,0,0.351018232,0.297366396,0.354656633,0.243640624,0.157649816,110.8939984,2.729505783,1.462065551,0.831244482,0.587603858,0,129.0707093,8.246288167,4.320003031,116.5044181,0.156412817,0.092976912,0.554674328,0,0,0,0,0,0.023458112,0.14554378,0,0,0,0,0.026934052,0.016502148,0,0.252932802,0.097033892,0.046411391,0.049728935,0,0.048938057,0.052247044,0.034834215,0,0,0.076294961,0,0.081254163,0.068834765,0.082096385,0.056398253,0.036492987,0.951843717,0.023428346,0.012549443,0.007134875,0.005043619,0
223,BD1,Bedrocan,s,1,0.604464602,0.329716202,3.636724102,0,0,0.679441288,0,0,0,0.294757284,0,0,0,0,0.344530326,0.299453709,0,0.74917791,0.125338668,0,0,0,0,0.304693771,0,0,0,0.100270934,0,0,0,0,0,0,17.39986121,0.314766168,2.298575261,2.268901708,24.62173934,0.379851669,54.75226415,5.889633804,1.578934993,47.28369536,0.10263195,0.055982462,0.617478815,0,0,0.11536223,0,0,0,0.050046793,0,0,0,0,0.05849775,0.189655502,0,0.474483062,0.079381779,0,0,0,0,0.192974234,0,0,0,0.063505423,0,0,0,0,0,0,0.367988607,0.006656971,0.048612429,0.047984864,0.520723669,0.00803346
224,82,HempFlax,h,3,0.353458664,0.472569551,1.101705915,0,0.160022106,0.718176438,0,0.442722045,0.163756534,0.420538789,0,0,0,0,0.201017067,0,0.077489368,1.111618696,0.266295749,0.254672344,0.277803313,0,0.212313834,0.389844333,0,0,0.401467739,0.629192565,0,0,0,0,0.165965015,0.355060999,86.28543823,4.401013782,2.218319154,0.430887476,0.409243461,0,101.9205932,4.033967108,4.141723955,93.7449021,0.087620611,0.117147596,0.273107312,0,0.039668669,0.178032299,0,0.109748551,0.040594415,0.104249434,0,0,0,0,0.049831112,0,0.018709448,0.268395168,0.064295871,0.061489454,0.067074319,0,0.051262188,0.094126102,0,0,0.09693252,0.151915621,0,0,0,0,0.040071481,0.085727828,0.920428058,0.0469467,0.023663358,0.004596383,0.004365501,0
225,54,HempFlax,hs,2,1.529464632,0.628912554,2.825685802,0,0.15348538,1.297800997,0,1.146639961,0,0.400442874,0,0,0,0,0,0,0,0.601112005,0.096240469,0.267834243,0.275667453,0,0,0,0,0,0.248318204,0.411140959,0,0,0.333947625,0.302815743,0.279383099,0,79.17552586,2.731041802,1.158876082,0.335656583,0.353929024,0,94.55392135,7.9824322,2.816459801,83.75502935,0.191603836,0.078787084,0.353988074,0,0.019227896,0.162582151,0,0.143645437,0,0.050165522,0,0,0,0,0,0,0,0.213428221,0.034170724,0.095096065,0.09787729,0,0,0,0,0,0.088166784,0.145977926,0,0,0.118569995,0.107516444,0.099196551,0,0.945322645,0.032607496,0.013836495,0.004007599,0.004225764,0
226,160,HempFlax,s,1,0.28863987,0.401100222,1.102071775,0,0.153692306,0.614748982,0,0.442307887,0.168682431,0.378600865,0,0,0,0,0.232421838,0,0,0.898370596,0.225568602,0.295564251,0.276120782,0,0.178899236,0.400572425,0,0,0.353911459,0.583367075,0,0,0,0,0.194447292,0.330576776,80.12383356,4.191587806,2.104830186,0.336333308,0.368883457,0,94.64513298,3.782266176,3.737398494,87.12546831,0.076314002,0.106047592,0.291378693,0,0.040634979,0.162534564,0,0.116942559,0.044598244,0.100098948,0,0,0,0,0.061450418,0,0,0.240373243,0.060354442,0.079082884,0.073880477,0,0.047867316,0.107179479,0,0,0.094694601,0.156089075,0,0,0,0,0.052027444,0.088451038,0.919637336,0.048109788,0.02415861,0.003860333,0.004233934,0
227,111,HempFlax,s,1,0.20074861,0.226714103,0.922020688,0,0,0.535329628,0,0.561394597,0,0.241639635,0,0,0,0,0,0,0,1.796960742,0.424182458,0,0.192812085,0.177347486,0,0.374087645,0,0,0.701884703,1.180069406,0,0,0,0,0,0.532145667,63.10429241,1.516912637,1.348345462,0.308354262,0.243834192,0,74.58907642,2.687847261,5.379490192,66.52173896,0.074687507,0.084347837,0.343033141,0,0,0.199166685,0,0.208864025,0,0.089900806,0,0,0,0,0,0,0,0.334039226,0.078851795,0,0.035842074,0.032967341,0,0.069539609,0,0,0.130474204,0.219364543,0,0,0,0,0,0.098921208,0.94862662,0.022803262,0.020269246,0.004635391,0.003665481,0
228,91,HempFlax,hs,2,1.265841571,0.679292445,2.9578577,0,0.163322741,1.180217541,0,1.083497665,0.152226895,0.512215501,0,0,0,0,0.174474174,0,0,1.205490989,0.308138509,0.311975822,0.265755046,0,0.207935821,0.192615405,0,0,0.29654006,0.485318152,0,0,0,0,0.181045792,0,84.13246719,3.499285002,1.471986667,0.343789995,0.351007034,0,101.4222977,8.168946233,3.454815594,89.79853589,0.154957755,0.083155455,0.362085588,0,0.019993122,0.144476106,0,0.132636161,0.018634826,0.062702763,0,0,0,0,0.021358223,0,0,0.348930632,0.089191015,0.090301729,0.076923077,0,0.060187242,0.055752731,0,0,0.085833832,0.140475848,0,0,0,0,0.052403895,0,0.936902438,0.038968174,0.016392101,0.003828459,0.003908828,0
229,B17,HempFlax,h,3,1.648604589,0.706002645,1.700633489,0,0,0,0,0,0,0.394180546,0,0,0,0,0.210227458,0,0,0.697309222,0.229839447,0,0,0,0.276601593,0.179173432,0,0,0.163625377,0.284426184,0,0,0,0,0,0.190918745,60.02364281,1.057773158,1.441804927,0.304277383,0.300678542,0,69.80971955,4.659648727,2.021894,63.12817682,0.353804479,0.151514135,0.36497032,0,0,0,0,0,0,0.084594477,0,0,0,0,0.045116589,0,0,0.344879218,0.11367532,0,0,0,0.136803212,0.08861663,0,0,0.080926783,0.140673143,0,0,0,0,0,0.094425695,0.950821738,0.016755959,0.022839325,0.004819993,0.004762985,0
230,89,HempFlax,hs,2,1.051160219,0.588937109,1.960546695,0,0,0.648539678,0,0.983958732,0,0.443559033,0,0,0,0,0.231093544,0.174026665,0,1.113806784,0.27844391,0.375101858,0.340300263,0,0.204970414,0.228161096,0,0,0.228179783,0.355775252,0,0,0,0,0.158551676,0,73.12444974,2.513859294,1.445641271,0.302093834,0.330856676,0,87.08201353,5.90779501,3.4573177,77.71690082,0.177927673,0.099688142,0.331857604,0,0,0.109776943,0,0.166552619,0,0.075080302,0,0,0,0,0.039116717,0.050335746,0,0.322159223,0.080537554,0.10849505,0.098428982,0,0.059285964,0.065993674,0,0,0.065999079,0.102904992,0,0,0,0,0.045859736,0,0.940907949,0.032346366,0.018601376,0.003887106,0.004257204,0
231,242,HempFlax,h,3,0.506030493,0.260472068,1.722930634,0,0,0.908000629,0,0.401942207,0,0.189785872,0,0,0,0,0.327471745,0,0,0.625392171,0.169854236,0,0,0,0.35131315,0.258664068,0,0,0.1775762,0.312703329,0,0,0,0,0,0,55.79054923,1.012399107,0.962121342,0.768258257,0.276446874,0.348239534,65.37015114,4.316633648,1.895503154,59.15801434,0.117228038,0.060341481,0.399137563,0,0,0.210349245,0,0.093114737,0,0.043966175,0,0,0,0,0.075862761,0,0,0.329934651,0.08960905,0,0,0,0.185340314,0.136461956,0,0,0.093682883,0.164971147,0,0,0,0,0,0,0.943076772,0.017113473,0.016263584,0.012986546,0.004673025,0.005886599
232,113,HempFlax,hs,2,0.504921584,0.332859808,1.72785686,0,0,2.562012653,0,0.830252077,0.243112632,0.374023154,0,0,0,0,0.190746004,0.201811084,0.18238856,2.285750253,0.582111169,0,0,0,0,0.648090041,0,0,0.861511985,1.626024261,0,0,0,0,0,0,30.58870184,1.344503732,1.223336841,0.534108039,0.227352702,0.292285618,47.36376089,6.765784772,6.387687354,34.21028877,0.07462868,0.049197517,0.255381588,0,0,0.378671912,0,0.122713344,0.035932658,0.055281562,0,0,0,0,0.028192739,0.031593764,0.028553145,0.357836902,0.091130191,0,0,0,0,0.101459261,0,0,0.134870719,0.254556019,0,0,0,0,0,0,0.894137493,0.039301151,0.035759325,0.015612497,0.006645741,0.008543793
233,161,HempFlax,s,1,0.287682426,0.382451829,1.079247147,0,0.155269744,0.605631553,0,0.571693093,0.345436696,0.378581709,0,0,0,0,0.265089847,0.180791311,0,1.150846216,0.271015466,0.337696919,0.34167787,0,0.235735714,0.384919522,0,0,0.440001125,0.718875591,0,0.082159354,0,0,0.192494061,0.392778523,85.85173832,3.99813719,2.743420439,0.38349681,0.420100813,0,102.1969693,4.071084043,4.728991672,93.39689357,0.070664821,0.093943487,0.26510068,0,0.038139656,0.148764198,0,0.140427731,0.084851281,0.09299285,0,0,0,0,0.065115297,0.038230414,0,0.243359747,0.057309356,0.07140992,0.072251738,0,0.049849044,0.081395686,0,0,0.093043328,0.152014561,0,0.017373546,0,0,0.040705096,0.083057563,0.919214066,0.042808032,0.029373787,0.004106098,0.004498017,0
234,51,HempFlax,hs,2,0.557562062,0.164230413,1.451621818,0,0,0.676042844,0,0.370456834,0,0.404989734,0,0,0,0,0.171914198,0,0,1.774813649,0.64957692,0.174329226,0.241586915,0,0.360524763,0.796187562,0,0,0.317045485,0.487434538,0,0,0,0,0,0,39.04616641,0.464126871,4.429100485,2.856122002,0.176891342,0,55.57072408,3.796817902,4.801499059,46.97240711,0.146849829,0.043254751,0.382325899,0,0,0.178055114,0,0.097570345,0,0.106665567,0,0,0,0,0.045278494,0,0,0.369637404,0.135286275,0.03630725,0.050314894,0,0.075085876,0.165820622,0,0,0.066030521,0.101517158,0,0,0,0,0,0,0.831257515,0.009880841,0.094291537,0.06080425,0.003765856,0
235,114,HempFlax,hs,2,0.312159429,0.154196291,0.507742152,0,0,0.669496585,0,0,0,0,0,0,0,0,0.157950915,0.156070547,0,1.49439451,0.362870363,0,0,0,0,0.312141094,0,0,0.749163989,1.330520435,0,0,0,0,0,0,35.29889454,1.266198926,1.53831022,0.449912214,0.174143209,0.301113542,45.23527896,1.801545371,4.405160937,39.02857265,0.173273143,0.085591123,0.281837005,0,0,0.371623494,0,0,0,0,0,0,0,0,0.087675236,0.035429023,0,0.339237211,0.082373917,0,0,0,0,0.070858045,0,0,0.170065067,0.302036737,0,0,0,0,0,0,0.90443724,0.03244287,0.039414975,0.011527765,0.004461942,0.007715208
236,92,HempFlax,hs,2,0.722880629,0.206000085,2.554329512,0,0,0.767778265,0,0,0,0,0,0,0,0,0.161060013,0,0,0.408023481,0,0,0,0,0,0.182637345,0,0,0.268116058,0.419684529,0,0,0.225386136,0.186526457,0.190409281,0,61.74738335,3.002755873,0.97923738,0.303525727,0.28544925,0,72.61118337,4.412048504,1.880783288,66.31835158,0.163842403,0.046690349,0.578944114,0,0,0.174018546,0,0,0,0,0,0,0,0,0.036504588,0,0,0.216943379,0,0,0,0,0,0.097107065,0,0,0.14255553,0.223143481,0,0,0.119836314,0.09917488,0.101239352,0,0.931075364,0.045277903,0.014765707,0.004576798,0.004304227,0
237,B6,HempFlax,h,3,0.554329594,1.030612718,11.15377466,0,0,2.067485805,0,0,0,0.16105395,0,0,0,0,0.183514893,0,0,1.461130207,0.376935738,0,0,0,0,0.462433321,0,0,0.24481912,0.396362432,0,0,0,0,0.170976296,0,116.5774534,4.260542951,1.402071364,0.552874662,0.567322976,0,141.6236941,15.15077162,3.112657114,123.3602654,0.036587549,0.068023778,0.736185254,0,0,0.13646076,0,0,0,0.010630082,0,0,0,0,0.012112577,0,0,0.469415728,0.121097739,0,0,0,0,0.148565455,0,0,0.078652775,0.127338932,0,0,0,0,0.054929371,0,0.945016234,0.034537401,0.011365664,0.004481789,0.004598912,0
238,B3,HempFlax,s,1,0.413037397,0.574500129,0.717226092,0,0,0.330459159,0,0.845055239,0,0.788601258,0.165205212,0,0,0,0.409294917,0.171400407,0,1.951690567,0.560972069,1.001247963,0.861011266,0,0.856976754,0.483113356,0,0,0,0,0,0.370081702,0,0.206396377,0.40903634,0.29991279,115.0006694,2.948727528,1.256997996,4.433711559,0.623118337,0.876496233,136.5549401,4.243379403,7.171839591,125.1397211,0.0973369,0.135387406,0.169022382,0,0,0.077876411,0,0.199146755,0,0.185842741,0.038932463,0,0,0,0.096454943,0.023899085,0,0.27213249,0.078218714,0.139608248,0.120054451,0,0.119491902,0.067362543,0,0,0,0,0,0.051602061,0,0.028778722,0.057033671,0.041818112,0.91897815,0.023563482,0.010044756,0.03543009,0.004979381,0.007004141
239,162,HempFlax,s,1,0.283526896,0.381815698,1.338243489,0,0.166332046,0.748510675,0,0.695592269,0.166329988,0.457417244,0,0,0,0,0.283522779,0.251006102,0,1.109932722,0.262777252,0.305923897,0.317692912,0,0.211786732,0.396125244,0,0,0.454955367,0.753031119,0,0,0,0,0.196098984,0.41965046,86.37814323,4.219755053,2.593108931,0.368360707,0.379298693,0.375,103.5139385,4.521291082,4.678980791,94.31366661,0.062709277,0.084448378,0.295987023,0,0.036788617,0.165552419,0,0.15384815,0.036788162,0.101169607,0,0,0,0,0.062708367,0.053645465,0,0.237216773,0.056161216,0.065382593,0.067897888,0,0.045263433,0.084660584,0,0,0.097233861,0.160939135,0,0,0,0,0.04191062,0.089688434,0.915860302,0.044741714,0.027494519,0.003905698,0.004021673,0.003976094
240,E1,HempFlax,h,3,0.897049967,0.448473857,3.396566485,0,0,1.413655366,0,0.874492833,0,0.848090966,0,0,0,0,0.308928433,0.168128359,0,0.973506482,0.344022364,0,0.207168765,0,0.320619338,0.562945686,0,0,0.25413395,0.39870015,0,0,0,0,0.172064226,0,62.88575073,0.788633597,4.649694585,5.306422302,0.290625025,0,85.50967346,8.187257906,3.401289321,73.92112624,0.109566594,0.054777053,0.414860082,0,0,0.172665303,0,0.106811443,0,0.103586692,0,0,0,0,0.037732833,0.049430773,0,0.286216899,0.101144693,0,0.060908892,0,0.094264059,0.165509498,0,0,0.074716946,0.117220299,0,0,0,0,0.050587942,0,0.850714186,0.010668582,0.062900754,0.071784922,0.003931556,0
241,9,HempFlax,s,1,0.553495496,0.242611143,1.515785383,0,0,0.329705561,0,0.325951259,0,0.200866537,0,0,0,0,0.17441248,0,0,2.407435172,0.593959047,0,0,0,0,0.192715555,0,0,0.511362984,0.857508059,0,0,0,0,0,0,39.77929744,1.15208458,1.133878577,0.255986831,0.245096792,0,50.47215289,3.342827858,4.562980817,42.56634422,0.165577026,0.072576619,0.453444044,0,0,0.098630733,0,0.097507641,0,0.060088807,0,0,0,0,0.05217513,0,0,0.527601423,0.130169087,0,0,0,0,0.042234575,0,0,0.112067748,0.187927167,0,0,0,0,0,0,0.934524638,0.027065622,0.026637913,0.006013832,0.005757995,0
242,136,HempFlax,s,1,0.311990755,0.156008524,0.877377041,0,0,1.181725131,0,0.339252806,0,0.156008524,0,0,0,0,0.171609377,0.158923824,0.170902847,2.486202075,0.60770442,0,0,0,0,0.480684832,0,0,0.937411619,1.768087278,0,0,0,0,0,0,45.1179484,1.491768951,1.846732583,0.651558048,0.202673778,0.299365014,59.41393583,3.19397216,6.609916896,49.61004677,0.097681113,0.048844673,0.274697774,0,0,0.369986046,0,0.106216582,0,0.048844673,0,0,0,0,0.05372914,0.024043241,0.025855521,0.376132123,0.091938284,0,0,0,0,0.072721766,0,0,0.141818972,0.267490092,0,0,0,0,0,0,0.909451842,0.030069896,0.037224972,0.013133591,0.004085337,0.006034363
243,239,HempFlax,s,1,0.445635144,0.178247997,3.424808084,0,0,0.910333504,0,0,0.084944722,0,0,0,0,0,0.174386874,0,0,0.379783938,0,0.166634326,0,0,0,0.189861669,0,0,0.321654981,0.577398155,0,0,0.255712874,0.228594107,0.22087186,0,82.38299615,3.777503556,1.406860163,0.348804048,0.383675362,0,95.85870751,5.218356325,2.340511911,88.29983928,0.085397607,0.034157882,0.656300159,0,0,0.174448322,0,0,0.016278061,0,0,0,0,0,0.03341797,0,0,0.16226533,0,0.071195675,0,0,0,0.081119719,0,0,0.137429329,0.24669738,0,0,0.109255105,0.097668423,0.094369039,0,0.932991462,0.042780413,0.01593276,0.003950223,0.004345142,0
244,135,HempFlax,s,1,0.323522543,0.161723245,0.599798634,0,0,0.998058342,0,0.189366065,0,0.169610329,0,0,0,0,0.177573465,0.167774996,0.179929981,2.274026469,0.527319364,0,0,0,0.863184949,0.429448296,0,0,0,1.615870455,0,0,0,0,0,0,36.21483408,0.980848116,1.437358586,0.475498108,0.1673407,0.308010653,48.26109737,2.619652623,6.05755451,39.58389024,0.123498261,0.061734615,0.228961134,0,0,0.380988813,0,0.072286708,0,0.064745351,0,0,0,0,0.067785119,0.02769682,0.029703403,0.375403385,0.087051526,0,0,0,0.142497265,0.070894665,0,0,0,0.266752937,0,0,0,0,0,0,0.9148882,0.024778972,0.036311706,0.012012415,0.004227495,0.007781212
245,B12,HempFlax,s,1,0.544188617,0.272094308,1.939150987,0,0,0.33724365,0,0,0,0.187783396,0,0,0,0,0.172454139,0,0,0.747435545,0.24251898,0,0.170956002,0,0,0.210713212,0,0,0,0,0.258421864,0,0,0,0,0.306130516,84.69605873,3.264935819,1.183215699,0.425218142,0.336476964,0.151599511,95.44659608,3.452915097,1.93617612,90.05750487,0.157602664,0.078801332,0.561598224,0,0,0.097669256,0,0,0,0.054384018,0,0,0,0,0.049944506,0,0,0.386036961,0.125256674,0,0.088295688,0,0,0.108829569,0,0,0,0,0.133470226,0,0,0,0,0.158110883,0.940466415,0.0362539,0.013138446,0.004721629,0.003736246,0.001683363
246,B19,HempFlax,h,3,0.659169459,0.441992759,2.652182104,0,0,0,0,0,0.152411296,0.655349779,0,0,0,0,0.228616945,0,0,0.814231642,0.217378313,0,0,0,0.169963435,0,0,0,0,0.221360426,0,0,0.513872418,0.466399043,0.30834295,0,74.08298255,1.235125312,11.35154348,0.617635194,0.345553315,0,95.13411042,4.789722342,2.711548226,87.63283986,0.137621643,0.092279412,0.553723559,0,0,0,0,0,0.031820487,0.136824169,0,0,0,0,0.04773073,0,0,0.300282928,0.0801676,0,0,0,0.062681325,0,0,0,0,0.081636175,0,0,0.18951255,0.172004701,0.113714721,0,0.845379229,0.01409432,0.129535269,0.007047988,0.003943194,0
247,48,HempFlax,hs,2,0.426438925,0,0.464916964,0,0,0.318911458,0,0,0,0,0,0,0,0,0.157508791,0.163402835,0,0.8091046,0.243146131,0,0,0,0.255064455,0.219216975,0,0,0,0.502234755,0,0,0,0,0,0,21.39586759,0.444638918,1.093615575,0.159383436,0,0,26.6534514,1.367776137,2.19216975,23.09350552,0.31177538,0,0.339907205,0,0,0.233160565,0,0,0,0,0,0,0,0,0.115156849,0.074539316,0,0.369088479,0.110915741,0,0,0,0.116352511,0.1,0,0,0,0.229103953,0,0,0,0,0,0,0.926488513,0.019253851,0.04735598,0.006901656,0,0
248,E7,HempFlax,hs,2,0.644183904,0.30675424,2.385014216,0,0,0.943269288,0,0.42178708,0,0.65185276,0,0,0,0,0.260741104,0.175028211,0,1.646856347,0.588731254,0.167072383,0.175028211,0,0.294365627,0.628510393,0,0,0,0.46143801,0.350056422,0,0,0,0,0,48.86416521,0.510543216,3.100255182,3.7069877,0.207176957,0,66.48981772,5.613602593,4.487086858,56.38912826,0.114754098,0.054644809,0.424863388,0,0,0.168032787,0,0.075136612,0,0.116120219,0,0,0,0,0.046448087,0.039007092,0,0.367021277,0.131205674,0.037234043,0.039007092,0,0.065602837,0.140070922,0,0,0,0.102836879,0.078014184,0,0,0,0,0,0.866552946,0.00905393,0.054979661,0.065739404,0.003674059,0
